거래소코드,연도,변동성,무위험이자율,시총,종가,유동부채,비유동부채
115450,2018,0.001645016,1.76,6.91E+11,28200,23685877,2539635
115450,2019,0.001982318,2.63,7.83E+11,31300,60107619,3315093
115450,2020,0.002006653,1.59,7.86E+11,29200,18335108,3297169
115480,2011,0.002857733,0.29,1.16E+11,18900,3662799,3082754
115480,2012,0.003184856,0.12,72146639600,11800,7057278,2480525
115480,2013,0.004388921,0.16,40147720540,6070,10631926,13315272
115480,2014,0.005321597,0.13,45108312040,6820,20275656,4619073
115480,2015,0.005199146,0.25,39520180260,5940,16093592,10518561
115480,2016,0.00834977,0.65,49227825420,3420,20025158,1960922
115480,2017,0.00866243,0.85,43596347200,2800,17061132,2526278
115480,2018,0.011559354,1.76,35595792960,2240,36310035,20096335
115480,2019,0.012274875,2.63,51026555280,2780,47739024,25972569
115480,2020,0.014764255,1.59,66830136555,2535,30375185,5391844
115500,2010,0.012502956,0.47,25140000000,2095,2817260,90883
115500,2011,0.021836761,0.29,13260000000,1105,5091004,228742
115500,2012,0.016576991,0.12,38400000000,3200,3242812,127586
115500,2013,0.011610147,0.16,26160000000,2180,4366064,266613
115500,2014,0.010560086,0.13,32880000000,2740,6342756,380345
115500,2015,0.009882875,0.25,47100000000,3925,4516746,286206
115500,2016,0.007942607,0.65,64920000000,5410,9506841,234727
115500,2017,0.007627451,0.85,51120000000,4260,10033373,278302
115500,2018,0.008141507,1.76,51060000000,4255,11451891,256595
115500,2019,0.007271219,2.63,54000000000,4500,14376550,455688
115500,2020,0.008529056,1.59,75360000000,6280,9875812,441361
115530,2011,0.004913398,0.29,38038514100,8410,19906598,10026738
115530,2012,0.004162077,0.12,36003159600,7960,21217680,6536031
115530,2013,0.004342527,0.16,35658725500,7550,16231521,4601048
115530,2014,0.006719171,0.13,14617715950,3095,23889917,7558235
115530,2015,0.006831179,0.25,67762597500,13700,27547921,6261498
115530,2016,0.006041784,0.65,24508297125,4955,20820344,1954494
115530,2017,0.00939387,0.85,20239347600,3620,30811883,1326900
115530,2018,,1.76,,,21957158,2415666
115570,2010,0.003881181,0.47,46332000000,8580,29502540,14145956
115570,2011,0.005426828,0.29,32238000000,5970,103675634,13602371
115570,2012,0.004907185,0.12,40446000000,7490,135623975,8402002
115570,2013,0.004918091,0.16,37908000000,7020,63228487,23313984
115570,2014,0.005201821,0.13,32929542540,5820,58210411,18670851
115570,2015,0.005559186,0.25,45778695850,7850,64902183,12254376
115570,2016,0.004853512,0.65,52597932100,8150,60875599,5577871
115570,2017,0.005222093,0.85,34075715520,5280,77255841,11154813
115570,2018,0.005690239,1.76,32204132660,4990,66589361,11446018
115570,2019,0.006536562,2.63,48080318300,7450,55006535,28037863
115570,2020,0.007142675,1.59,38991377490,5070,63890621,8368285
115610,2010,0.004646131,0.47,60746949360,8110,834702,276395
115610,2011,0.009131173,0.29,31865125680,4185,3351974,137671
115610,2012,0.008535469,0.12,33960744600,4450,1542455,587068
115610,2013,0.006055308,0.16,46014768000,6000,6004244,733158
115610,2014,0.006714133,0.13,30906585840,4030,5993389,734062
115610,2015,0.007202385,0.25,48852345360,6370,4932902,187316
115610,2016,0.00592887,0.65,62196628080,8110,5214581,195171
115610,2017,0.006062126,0.85,36121592880,4710,3582105,208275
115610,2018,0.008731427,1.76,26343454680,3435,1914810,247827
115610,2019,0.009601616,2.63,21320175840,2780,2940703,0
115610,2020,0.013204723,1.59,19671313320,2565,2436285,61993
115960,2015,0.001585711,0.25,5.05E+11,40700,33093927,19621832
115960,2016,0.001299494,0.65,4.78E+11,38550,33663825,23310612
115960,2017,0.001639424,0.85,3.73E+11,30100,49830926,22874110
115960,2018,0.0019347,1.76,2.84E+11,22900,44356717,49816897
115960,2019,0.001947877,2.63,2.89E+11,23350,60957213,25360554
115960,2020,0.002431498,1.59,2.38E+11,19200,47825390,22313575
117670,2010,0.003519715,0.47,55828627200,13900,12546947,4303700
117670,2011,0.004128262,0.29,43176816000,10750,7181870,6395000
117670,2012,0.007365656,0.12,37111979520,4620,9532176,3709000
117670,2013,0.007013749,0.16,37071815040,4615,7240052,224272
117670,2014,0.00639631,0.13,52454810880,6530,32638444,1304950
117670,2015,0.006830542,0.25,55748298240,6940,32788039,174584
117670,2016,0.004737708,0.65,1.18E+11,9750,26489383,868485
117670,2017,0.004036601,0.85,1.42E+11,11750,18951254,403216
117670,2018,0.003605709,1.76,1.51E+11,11500,50861275,4145323
117670,2019,0.005001381,2.63,1.12E+11,6820,65077346,8027201
117670,2020,0.00750995,1.59,91301132510,4585,50776935,14604909
117730,2018,0.004564279,1.76,51024887550,9450,22879490,6770876
117730,2019,0.003744213,2.63,59699890300,10700,24050525,23819539
117730,2020,0.005186129,1.59,77777240260,6970,32507805,10417689
118990,2017,0.001554156,0.85,1.73E+11,32050,59748959,4969164
118990,2018,0.006050032,1.76,1.09E+11,3985,117363612,192448856
118990,2019,0.009733616,2.63,66082571625,2425,172429197,184632400
118990,2020,0.011151626,1.59,2.55E+11,6550,124651545,192042431
119500,2010,0.007420714,0.47,31792775400,5310,11535094,2673979
119500,2011,0.004637336,0.29,1.13E+11,18850,15657039,4979524
119500,2012,0.005237998,0.12,56515996000,4700,13807008,9099572
119500,2013,0.007194902,0.16,48820200800,4060,14075379,8494314
119500,2014,0.00859443,0.13,33308363600,2770,14404841,7578823
119500,2015,0.010395932,0.25,38719469600,3220,11356329,5267420
119500,2016,0.009786781,0.65,50623902800,4210,8507075,6363998
119500,2017,0.008084708,0.85,44604828480,3765,12809691,6240990
119500,2018,0.008638156,1.76,42886979840,3620,10517984,6761631
119500,2019,0.009668255,2.63,34712389760,2930,10872447,7088986
119500,2020,0.011796385,1.59,48099761920,4060,14832045,2631099
119610,2010,0.00492005,0.47,39857500000,7450,2522197,1180980
119610,2011,0.004060445,0.29,67677500000,12650,5672393,2344800
119610,2012,0.002881936,0.12,1.54E+11,14400,8640636,4203627
119610,2013,0.00273647,0.16,1.92E+11,17900,9372985,2883451
119610,2014,0.002166834,0.13,2.03E+11,18950,9663897,4937593
119610,2015,0.00173101,0.25,4.09E+11,38000,14480971,4089479
119610,2016,0.001206661,0.65,4.09E+11,38000,16118247,223864
119610,2017,0.001303181,0.85,4.19E+11,38850,15729064,283619
119610,2018,0.001657281,1.76,2.72E+11,24650,20647146,4116841
119610,2019,0.001911223,2.63,3.01E+11,26500,45037020,4629859
119610,2020,0.001995389,1.59,2.49E+11,21350,55057750,4174537
119830,2010,0.007198936,0.47,21877993200,4200,7864284,18108356
119830,2011,0.01014653,0.29,16069906910,3085,12831307,15173940
119830,2012,0.010759706,0.12,12241258100,2350,10263374,20871964
119830,2013,0.010529244,0.16,14403012190,2765,11728482,13231747
119830,2014,0.010248483,0.13,13178886380,2530,13891454,22900998
119830,2015,0.009825841,0.25,38807392700,7450,6492123,19200402
119830,2016,0.00556684,0.65,33650437160,6460,6392914,15599614
119830,2017,0.006342605,0.85,27145886900,5150,7600771,15452869
119830,2018,0.004916844,1.76,84548859500,13250,10944326,71152319
119830,2019,0.005103333,2.63,67576717440,7120,30999992,13922568
119830,2020,0.006416827,1.59,1.23E+11,8600,53573934,14055752
119850,2013,0.005835215,0.16,50084539030,8930,19652988,5464885
119850,2014,0.004730648,0.13,57527756160,6720,23904293,5842949
119850,2015,0.00441464,0.25,70197559600,8200,27086436,5025603
119850,2016,0.004724424,0.65,69307088420,8390,33487018,3851000
119850,2017,0.005441287,0.85,66812894800,4100,40791964,3697109
119850,2018,0.007639717,1.76,72516434600,4450,41828914,2509692
119850,2019,0.007164511,2.63,73168267720,4490,47585999,1821712
119850,2020,0.00809532,1.59,1E+11,6160,36649757,966096
119860,2011,0.004973627,0.29,44880000000,6800,1537679,903521
119860,2012,0.004923166,0.12,51150000000,7750,2868450,2854062
119860,2013,0.004359981,0.16,55836000000,8460,2684442,2723906
119860,2014,0.003872636,0.13,61147928530,9230,4105561,2473313
119860,2015,0.003668428,0.25,69892811050,10550,4947122,1425824
119860,2016,0.00369636,0.65,46374377000,7000,7297997,646236
119860,2017,0.00420089,0.85,1.78E+11,13600,14795589,1174188
119860,2018,0.002802693,1.76,2E+11,15300,16802549,1661797
119860,2019,0.002100577,2.63,3.12E+11,23850,40870463,3643882
119860,2020,0.001808378,1.59,4.02E+11,30750,24809280,1529606
120240,2010,0.004485656,0.47,70877081600,12800,9664905,3646190
120240,2011,0.003923861,0.29,79074804900,13650,12502654,3570306
120240,2012,0.003784293,0.12,54048932580,9330,8930135,3222937
120240,2013,0.003722345,0.16,59378516500,10250,8978203,14623590
120240,2014,0.003517702,0.13,55555119340,9590,19180410,8369814
120240,2015,0.003226964,0.25,78633451000,13000,8277042,11998979
120240,2016,0.003085852,0.65,76516396550,12650,9871108,16217385
120240,2017,0.002972246,0.85,76286408100,12300,10730744,3313363
120240,2018,0.003083076,1.76,91240024350,12850,10131096,4045600
120240,2019,0.002994466,2.63,1.06E+11,14950,14854837,15214583
120240,2020,0.002860135,1.59,2.7E+11,37900,27163120,5871922
121440,2011,0.000982862,0.29,5.87E+11,47800,27175102,1910443
121440,2012,0.000904691,0.12,7.73E+11,62900,127906398,1379519
121440,2013,0.001646193,0.16,7.43E+11,20150,210617017,2679124
121440,2014,0.002127544,0.13,9.3E+11,25250,192439743,83211541
121440,2015,0.004336321,0.25,3.06E+11,7150,103565383,112399369
121440,2016,0.004668911,0.65,3.32E+11,7760,144628383,88057133
121440,2017,0.005769418,0.85,2.28E+11,5320,120725767,134862540
121440,2018,0.006845482,1.76,1.58E+11,3685,209277715,79495753
121440,2019,0.007858852,2.63,1.52E+11,3545,85327312,243859880
121440,2020,0.008591927,1.59,2.37E+11,5540,83530767,242756811
121600,2011,0.003056524,0.29,1.43E+11,19750,9523516,5339023
121600,2012,0.00318598,0.12,1.1E+11,15150,9008689,2750533
121600,2013,0.002635715,0.16,1.22E+11,16800,4725667,4937079
121600,2014,0.002425792,0.13,1.15E+11,15900,5900453,4199731
121600,2015,0.002167011,0.25,2.6E+11,24000,7150935,2413313
121600,2016,0.002779069,0.65,1.65E+11,15200,3791703,2858425
121600,2017,0.003047227,0.85,1.86E+11,17100,3920256,2129857
121600,2018,0.002800559,1.76,1.66E+11,15300,7668503,1956873
121600,2019,0.002646385,2.63,1.81E+11,16700,5326867,2779112
121600,2020,0.002885255,1.59,4.11E+11,37850,9152227,5332183
121800,2011,0.004809009,0.29,42628275000,8100,6621577,719527
121800,2012,0.007200686,0.12,45107322400,4265,5017467,3596209
121800,2013,0.009109261,0.16,24029466540,2265,8537271,3407894
121800,2014,0.011828322,0.13,26092231000,2455,9903320,949092
121800,2015,0.011110054,0.25,1.49E+11,13850,9970411,9412715
121800,2016,0.006235842,0.65,65504411400,3800,36453970,5763526
121800,2017,0.007222963,0.85,5.08E+11,24000,11774077,12063095
121800,2018,0.003939608,1.76,2.01E+11,8000,8248179,31311046
121800,2019,0.005654714,2.63,2.63E+11,7730,55777441,21969723
121800,2020,0.006495658,1.59,3.58E+11,7870,33717814,35898509
121850,2012,0.004851164,0.12,81195795200,12400,8636240,5178174
121850,2013,0.004718131,0.16,34377252000,5250,9860084,18987699
121850,2014,0.008616775,0.13,20331689040,3105,17772353,10047054
121850,2015,0.011750069,0.25,52084483830,5370,20711724,9954925
121850,2016,0.007208303,0.65,47296050200,4760,20647633,4473555
121850,2017,0.00702475,0.85,51610916000,4900,21152979,1982868
121850,2018,0.011216471,1.76,20117724400,1910,27274721,3660186
121850,2019,0.018603245,2.63,20882605535,1355,17505701,5359830
121850,2020,,1.59,21653181385,1405,13068679,11777801
121890,2010,0.004256035,0.47,33554000000,8830,5309247,622219
121890,2011,0.0052121,0.29,21470000000,5650,12201637,760191
121890,2012,0.006414614,0.12,20672000000,5440,9706919,856925
121890,2013,0.006656337,0.16,14497000000,3815,8173930,1058612
121890,2014,0.008382028,0.13,15105000000,3975,13653539,1054789
121890,2015,0.006120885,0.25,29260000000,7700,10414379,1460351
121890,2016,0.004167977,0.65,29070000000,7650,17675396,1459765
121890,2017,0.004752995,0.85,23902000000,6290,19408349,1706034
121890,2018,0.012800439,1.76,16167140910,1845,16555555,1444431
121890,2019,0.012962036,2.63,21261808300,2350,18133180,376559
121890,2020,0.026789987,1.59,,,6338661,283698
122310,2018,0.002137453,1.76,81038766400,19400,10777053,2690340
122310,2019,0.002300309,2.63,1.09E+11,22150,15644010,3287907
122310,2020,0.004590919,1.59,1.42E+11,9750,17618497,1599766
122350,2010,0.004974618,0.47,27244540000,7060,,0
122350,2011,0.005468954,0.29,21726170000,5630,,0
122350,2012,0.006217546,0.12,75831353115,4935,88613837,16240981
122350,2013,0.006393999,0.16,1.1E+11,7170,91445979,37981504
122350,2014,0.006803635,0.13,1.25E+11,4070,102036993,56517166
122350,2015,0.008312672,0.25,1.4E+11,4540,96242043,86708084
122350,2016,0.007824932,0.65,1.07E+11,3455,110570642,86011439
122350,2017,0.008469678,0.85,1.08E+11,3500,176419005,41997095
122350,2018,0.009820076,1.76,76759867440,2490,216696000,47624766
122350,2019,0.010641687,2.63,68550917910,2190,193140131,95784636
122350,2020,0.014320873,1.59,1.77E+11,4650,255986398,105616637
122450,2011,0.005937229,0.29,99624537900,7900,8465466,425073
122450,2012,0.004951532,0.12,1.07E+11,8350,18067437,19587584
122450,2013,0.004056786,0.16,1.03E+11,8030,33896063,4131491
122450,2014,0.003946453,0.13,1.2E+11,9380,31311267,3244974
122450,2015,0.003753488,0.25,1.29E+11,9610,27340639,2759379
122450,2016,0.004315316,0.65,1.15E+11,8520,59832331,56955942
122450,2017,0.003877113,0.85,1.37E+11,9720,50202365,92485354
122450,2018,0.004554134,1.76,1.64E+11,7520,152805331,98552698
122450,2019,0.00536051,2.63,1.22E+11,5380,139520844,115617634
122450,2020,0.005498373,1.59,4.11E+11,18150,218424198,147594054
122640,2015,0.003039496,0.25,79406340350,18350,12610811,9368465
122640,2016,0.002365189,0.65,1.31E+11,30300,32397565,7221568
122640,2017,0.001507389,0.85,2.34E+11,54000,29694599,32149418
122640,2018,0.004162862,1.76,82733799200,7520,53329019,25514448
122640,2019,0.004104041,2.63,1.93E+11,13800,42502264,71113241
122640,2020,0.005156693,1.59,1.33E+11,8900,70269238,30016002
122690,2010,0.004654563,0.47,41167500000,4990,,0
122690,2011,0.005937231,0.29,40837500000,4950,,0
122690,2012,,0.12,48782167500,3300,331153398,91805107
122690,2013,0.010204632,0.16,43928981500,2740,307453723,149045355
122690,2014,0.008203631,0.13,58919345625,3675,423896772,102449782
122690,2015,0.008583785,0.25,1.02E+11,6360,426137838,180234367
122690,2016,0.00645387,0.65,79761563125,4975,462564170,145490115
122690,2017,0.007149121,0.85,75031983000,4680,513967387,119217381
122690,2018,0.011175656,1.76,44847159570,2295,552601015,146254868
122690,2019,0.012253773,2.63,40157260530,2055,600853189,119044311
122690,2020,0.016385059,1.59,53347601580,2730,626087818,97323552
122870,2011,0.000821282,0.29,3.67E+11,73600,13832295,181983
122870,2012,0.001063592,0.12,6.35E+11,61500,19867176,233516
122870,2013,0.000956194,0.16,5.41E+11,52000,19575973,182817
122870,2014,0.00113543,0.13,6.65E+11,44200,32407512,61881490
122870,2015,0.001083884,0.25,6.71E+11,44550,42204220,63875669
122870,2016,0.001416338,0.65,4.68E+11,28350,68281133,68183964
122870,2017,0.001583623,0.85,5.25E+11,28850,73254467,78240196
122870,2018,0.001522083,1.76,8.64E+11,47500,62689605,82189934
122870,2019,0.001742816,2.63,4.98E+11,27350,76673365,18010385
122870,2020,0.001621801,1.59,8.23E+11,44700,103887270,16378629
122990,2010,0.004946243,0.47,97257136250,9250,25205616,6667148
122990,2011,0.00361215,0.29,1.83E+11,17200,51040785,6484500
122990,2012,0.00340972,0.12,1.35E+11,12600,60711422,6649779
122990,2013,0.00352854,0.16,1.49E+11,9850,68764999,6724772
122990,2014,0.004796984,0.13,1.29E+11,7570,108474177,11430894
122990,2015,0.003707681,0.25,2.83E+11,15700,138084224,5864269
122990,2016,0.00301789,0.65,3.13E+11,15450,104738658,35728644
122990,2017,0.002727029,0.85,3.25E+11,14150,113297871,10502974
122990,2018,0.002905624,1.76,3.73E+11,15450,105958652,5189173
122990,2019,0.002801139,2.63,4.25E+11,15100,75169431,3413017
122990,2020,0.003554933,1.59,4.73E+11,16800,82246920,3810972
123010,2016,0.006422266,0.65,26989589520,5860,11121813,4729215
