회사명,거래소코드,회계년도,기사단어개수,유사도,부도1년,부도2년,부도3년
비아트론,141000,2018,0,0.0,0,0,0
비아트론,141000,2019,0,0.0,0,0,0
비아트론,141000,2020,0,0.0,0,0,0
디에스앤엘,141020,2014,0,0.0,0,0,0
디에스앤엘,141020,2015,0,0.0,0,0,0
디에스앤엘,141020,2016,0,0.0,0,0,0
디에스앤엘,141020,2017,0,0.0,0,0,0
디에스앤엘,141020,2018,0,0.0,0,0,0
디에스앤엘,141020,2019,0,0.0,0,0,0
디에스앤엘,141020,2020,0,0.0,0,0,0
레고켐바이오사이언스,141080,2014,0,0.0,0,0,0
레고켐바이오사이언스,141080,2015,9,1.148684859,0,0,0
레고켐바이오사이언스,141080,2016,1,0.266183019,0,0,0
레고켐바이오사이언스,141080,2017,1,0.250018507,0,0,0
레고켐바이오사이언스,141080,2018,1,0.249421522,0,0,0
레고켐바이오사이언스,141080,2019,12,0.741434053,0,0,0
레고켐바이오사이언스,141080,2020,1,0.244654879,0,0,0
유니트론텍,142210,2017,0,0.0,0,0,0
유니트론텍,142210,2018,0,0.0,0,0,0
유니트론텍,142210,2019,0,0.0,0,0,0
유니트론텍,142210,2020,0,0.0,0,0,0
녹십자엠에스,142280,2014,0,0.0,0,0,0
녹십자엠에스,142280,2015,0,0.0,0,0,0
녹십자엠에스,142280,2016,1,0.255243242,0,0,0
녹십자엠에스,142280,2017,0,0.0,0,0,0
녹십자엠에스,142280,2018,0,0.0,0,0,0
녹십자엠에스,142280,2019,56,1.719900966,0,0,0
녹십자엠에스,142280,2020,0,0.0,0,0,0
비엘,142760,2017,1,0.240010381,0,0,0
비엘,142760,2018,1,0.233789369,0,0,0
비엘,142760,2019,0,0.0,0,0,0
비엘,142760,2020,0,0.0,0,0,0
아이디스,143160,2012,0,0.0,0,0,0
아이디스,143160,2013,2,0.20202598,0,0,0
아이디스,143160,2014,1,0.197990969,0,0,0
아이디스,143160,2015,0,0.0,0,0,0
아이디스,143160,2016,0,0.0,0,0,0
아이디스,143160,2017,4,0.254336596,0,0,0
아이디스,143160,2018,0,0.0,0,0,0
아이디스,143160,2019,0,0.0,0,0,0
아이디스,143160,2020,7,0.880743206,0,0,0
사람인에이치알,143240,2013,2,0.24364908,0,0,0
사람인에이치알,143240,2014,2,0.475258529,0,0,0
사람인에이치알,143240,2015,1,0.231226623,0,0,0
사람인에이치알,143240,2016,0,0.0,0,0,0
사람인에이치알,143240,2017,0,0.0,0,0,0
사람인에이치알,143240,2018,0,0.0,0,0,0
사람인에이치알,143240,2019,10,0.663892284,0,0,0
사람인에이치알,143240,2020,0,0.0,0,0,0
영우디에스피,143540,2014,0,0.0,0,0,0
영우디에스피,143540,2015,1,0.229432464,0,0,0
영우디에스피,143540,2016,2,0.430218875,0,0,0
영우디에스피,143540,2017,1,0.211368442,0,0,0
영우디에스피,143540,2018,9,0.60822317,0,0,0
영우디에스피,143540,2019,0,0.0,0,0,0
영우디에스피,143540,2020,2,0.370566875,0,0,0
지씨셀,144510,2017,0,0.0,0,0,0
지씨셀,144510,2018,0,0.0,0,0,0
지씨셀,144510,2019,0,0.0,0,0,0
지씨셀,144510,2020,0,0.0,0,0,0
뉴파워프라즈마,144960,2016,0,0.0,0,0,0
뉴파워프라즈마,144960,2017,0,0.0,0,0,0
뉴파워프라즈마,144960,2018,0,0.0,0,0,0
뉴파워프라즈마,144960,2019,0,0.0,0,0,0
뉴파워프라즈마,144960,2020,19,2.97588706,0,0,0
휴젤,145020,2016,5,0.628364548,0,0,0
휴젤,145020,2017,0,0.0,0,0,0
휴젤,145020,2018,1,0.203168824,0,0,0
휴젤,145020,2019,0,0.0,0,0,0
휴젤,145020,2020,0,0.0,0,0,0
마이크로프랜드,147760,2016,0,0.0,0,0,0
마이크로프랜드,147760,2017,2,0.603099287,0,0,0
마이크로프랜드,147760,2018,0,0.0,0,0,0
마이크로프랜드,147760,2019,13,0.998223722,0,0,0
마이크로프랜드,147760,2020,1,0.231562346,0,0,0
제룡산업,147830,2013,2,0.499894828,0,0,0
제룡산업,147830,2014,0,0.0,0,0,0
제룡산업,147830,2015,0,0.0,0,0,0
제룡산업,147830,2016,0,0.0,0,0,0
제룡산업,147830,2017,0,0.0,0,0,0
제룡산업,147830,2018,0,0.0,0,0,0
제룡산업,147830,2019,0,0.0,0,0,0
제룡산업,147830,2020,0,0.0,0,0,0
비디아이,148140,2017,0,0.0,0,0,0
비디아이,148140,2018,7,0.781220824,0,0,0
비디아이,148140,2019,0,0.0,0,0,0
비디아이,148140,2020,0,0.0,0,0,0
세경하이테크,148150,2020,0,0.0,0,0,0
알엔투테크놀로지,148250,2017,0,0.0,0,0,0
알엔투테크놀로지,148250,2018,0,0.0,0,0,0
알엔투테크놀로지,148250,2019,0,0.0,0,0,0
알엔투테크놀로지,148250,2020,1,0.241086364,0,0,0
모다,149940,2013,1,0.301867127,0,0,0
모다,149940,2014,0,0.0,0,0,0
모다,149940,2015,0,0.0,0,0,0
모다,149940,2016,1,0.259248197,0,0,0
모다,149940,2017,0,0.0,0,0,1
모다,149940,2018,0,0.0,0,1,0
모다,149940,2019,11,0.957086146,1,0,0
아바텍,149950,2012,1,0.275824249,0,0,0
아바텍,149950,2013,0,0.0,0,0,0
아바텍,149950,2014,4,0.755605727,0,0,0
아바텍,149950,2015,0,0.0,0,0,0
아바텍,149950,2016,1,0.234679148,0,0,0
아바텍,149950,2017,0,0.0,0,0,0
아바텍,149950,2018,3,0.420141876,0,0,0
아바텍,149950,2019,0,0.0,0,0,0
아바텍,149950,2020,2,0.729215264,0,0,0
하이로닉,149980,2015,4,0.521699786,0,0,0
하이로닉,149980,2016,3,0.258011013,0,0,0
하이로닉,149980,2017,0,0.0,0,0,0
하이로닉,149980,2018,1,0.252194554,0,0,0
하이로닉,149980,2019,0,0.0,0,0,0
하이로닉,149980,2020,0,0.0,0,0,0
인트로메딕,150840,2013,2,0.537025988,0,0,0
인트로메딕,150840,2014,0,0.0,0,0,0
인트로메딕,150840,2015,2,0.535680115,0,0,0
인트로메딕,150840,2016,3,0.530450523,0,0,0
인트로메딕,150840,2017,0,0.0,0,0,0
인트로메딕,150840,2018,0,0.0,0,0,0
인트로메딕,150840,2019,0,0.0,0,0,0
인트로메딕,150840,2020,1,0.246395007,0,0,0
파수,150900,2013,2,0.534375608,0,0,0
파수,150900,2014,3,0.534060836,0,0,0
파수,150900,2015,0,0.0,0,0,0
파수,150900,2016,0,0.0,0,0,0
파수,150900,2017,2,0.321543723,0,0,0
파수,150900,2018,0,0.0,0,0,0
파수,150900,2019,1,0.310632706,0,0,0
파수,150900,2020,4,0.304088444,0,0,0
케이지이티에스,151860,2013,1,0.233676866,0,0,0
케이지이티에스,151860,2014,0,0.0,0,0,0
케이지이티에스,151860,2015,0,0.0,0,0,0
케이지이티에스,151860,2016,1,0.229627937,0,0,0
케이지이티에스,151860,2017,0,0.0,0,0,0
케이지이티에스,151860,2018,0,0.0,0,0,0
케이지이티에스,151860,2019,0,0.0,0,0,0
케이지이티에스,151860,2020,0,0.0,0,0,0
에스비더블유생명과학,151910,2012,0,0.0,0,0,0
에스비더블유생명과학,151910,2013,0,0.0,0,0,0
에스비더블유생명과학,151910,2014,0,0.0,0,0,0
에스비더블유생명과학,151910,2015,0,0.0,0,0,0
에스비더블유생명과학,151910,2016,0,0.0,0,0,0
에스비더블유생명과학,151910,2017,0,0.0,0,0,0
에스비더블유생명과학,151910,2018,0,0.0,0,0,0
에스비더블유생명과학,151910,2019,0,0.0,0,0,0
에스비더블유생명과학,151910,2020,0,0.0,0,0,0
네이블커뮤니케이션즈,153460,2013,5,0.788059741,0,0,0
네이블커뮤니케이션즈,153460,2014,3,0.518713593,0,0,0
네이블커뮤니케이션즈,153460,2015,3,0.753563583,0,0,0
네이블커뮤니케이션즈,153460,2016,0,0.0,0,0,0
네이블커뮤니케이션즈,153460,2017,0,0.0,0,0,0
네이블커뮤니케이션즈,153460,2018,7,0.247049302,0,0,0
네이블커뮤니케이션즈,153460,2019,4,0.972999096,0,0,0
네이블커뮤니케이션즈,153460,2020,1,0.333190501,0,0,0
우리이앤엘,153490,2014,0,0.0,0,0,0
우리이앤엘,153490,2015,0,0.0,0,0,0
우리이앤엘,153490,2016,0,0.0,0,0,0
우리이앤엘,153490,2017,0,0.0,0,0,0
우리이앤엘,153490,2018,7,1.489236504,0,0,0
우리이앤엘,153490,2019,0,0.0,0,0,0
우리이앤엘,153490,2020,0,0.0,0,0,0
옵티팜,153710,2019,1,0.241966859,0,0,0
옵티팜,153710,2020,0,0.0,0,0,0
농업회사법인아시아종묘,154030,2019,0,0.0,0,0,0
농업회사법인아시아종묘,154030,2020,0,0.0,0,0,0
솔루에타,154040,2013,1,0.582525194,0,0,0
솔루에타,154040,2014,0,0.0,0,0,0
솔루에타,154040,2015,4,2.318579912,0,0,0
솔루에타,154040,2016,0,0.0,0,0,0
솔루에타,154040,2017,5,1.736655235,0,0,0
솔루에타,154040,2018,1,0.578609586,0,0,0
솔루에타,154040,2019,0,0.0,0,0,0
솔루에타,154040,2020,0,0.0,0,0,0
와이엠씨,155650,2013,0,0.0,0,0,0
와이엠씨,155650,2014,0,0.0,0,0,0
와이엠씨,155650,2015,2,0.230212167,0,0,0
와이엠씨,155650,2016,0,0.0,0,0,0
와이엠씨,155650,2017,1,0.228397056,0,0,0
와이엠씨,155650,2018,0,0.0,0,0,0
와이엠씨,155650,2019,0,0.0,0,0,0
와이엠씨,155650,2020,0,0.0,0,0,0
지디,155960,2013,0,0.0,0,0,0
지디,155960,2014,1,0.269303948,0,0,0
지디,155960,2015,0,0.0,0,0,1
지디,155960,2016,0,0.0,0,1,0
지디,155960,2017,62,3.387878269,1,0,0
엘앤케이바이오메드,156100,2017,0,0.0,0,0,0
엘앤케이바이오메드,156100,2018,1,0.266507149,0,0,0
엘앤케이바이오메드,156100,2019,3,0.261430502,0,0,0
엘앤케이바이오메드,156100,2020,0,0.0,0,0,0
참존글로벌,158310,2014,0,0.0,0,0,0
참존글로벌,158310,2015,0,0.0,0,0,0
참존글로벌,158310,2016,0,0.0,0,0,0
참존글로벌,158310,2017,0,0.0,0,0,0
참존글로벌,158310,2018,0,0.0,0,0,0
참존글로벌,158310,2019,0,0.0,0,0,0
참존글로벌,158310,2020,0,0.0,0,0,0
삼목강업,158380,2013,0,0.0,0,0,0
삼목강업,158380,2014,0,0.0,0,0,0
삼목강업,158380,2015,1,0.217957988,0,0,0
아톤,158430,2019,0,0.0,0,0,0
아톤,158430,2020,7,0.264880031,0,0,0
제로투세븐,159580,2013,1,0.234212011,0,0,0
제로투세븐,159580,2014,0,0.0,0,0,0
제로투세븐,159580,2015,0,0.0,0,0,0
제로투세븐,159580,2016,0,0.0,0,0,0
제로투세븐,159580,2017,0,0.0,0,0,0
제로투세븐,159580,2018,0,0.0,0,0,0
제로투세븐,159580,2019,0,0.0,0,0,0
제로투세븐,159580,2020,0,0.0,0,0,0
스킨앤스킨,159910,2013,0,0.0,0,0,0
스킨앤스킨,159910,2014,0,0.0,0,0,0
스킨앤스킨,159910,2015,0,0.0,0,0,0
스킨앤스킨,159910,2016,2,0.245310783,0,0,0
스킨앤스킨,159910,2017,3,0.486898422,0,0,0
스킨앤스킨,159910,2018,1,0.317004442,0,0,0
스킨앤스킨,159910,2019,0,0.0,0,0,0
스킨앤스킨,159910,2020,104,3.394904703,0,0,0
넥스트엔터테인먼트월드,160550,2015,0,0.0,0,0,0
넥스트엔터테인먼트월드,160550,2016,0,0.0,0,0,0
넥스트엔터테인먼트월드,160550,2017,0,0.0,0,0,0
넥스트엔터테인먼트월드,160550,2018,0,0.0,0,0,0
넥스트엔터테인먼트월드,160550,2019,1,0.310225844,0,0,0
넥스트엔터테인먼트월드,160550,2020,0,0.0,0,0,0
이큐셀,160600,2016,0,0.0,0,0,0
이큐셀,160600,2017,0,0.0,0,0,0
이큐셀,160600,2018,0,0.0,0,0,0
이큐셀,160600,2019,0,0.0,0,0,0
싸이맥스,160980,2015,4,0.722201452,0,0,0
싸이맥스,160980,2016,4,0.233514518,0,0,0
싸이맥스,160980,2017,4,0.463087708,0,0,0
싸이맥스,160980,2018,7,0.741998494,0,0,0
싸이맥스,160980,2019,1,0.263526917,0,0,0
싸이맥스,160980,2020,1,0.249864355,0,0,0
더 미동,161570,2014,0,0.0,0,0,0
더 미동,161570,2015,0,0.0,0,0,0
더 미동,161570,2016,0,0.0,0,0,0
더 미동,161570,2017,4,0.526758403,0,0,0
더 미동,161570,2018,0,0.0,0,0,0
더 미동,161570,2019,0,0.0,0,0,0
더 미동,161570,2020,2,0.468268424,0,0,0
필옵틱스,161580,2018,2,0.27270335,0,0,0
필옵틱스,161580,2019,0,0.0,0,0,0
필옵틱스,161580,2020,6,0.318809628,0,0,0
하나머티리얼즈,166090,2017,0,0.0,0,0,0
하나머티리얼즈,166090,2018,1,0.189140603,0,0,0
하나머티리얼즈,166090,2019,1,0.173535243,0,0,0
하나머티리얼즈,166090,2020,2,0.169988722,0,0,0
코아스템,166480,2016,0,0.0,0,0,0
코아스템,166480,2017,0,0.0,0,0,0
코아스템,166480,2018,0,0.0,0,0,0
코아스템,166480,2019,0,0.0,0,0,0
코아스템,166480,2020,2,0.20870477,0,0,0
내츄럴엔도텍,168330,2014,1,0.201527849,0,0,0
내츄럴엔도텍,168330,2015,0,0.0,0,0,0
내츄럴엔도텍,168330,2016,4,0.275442183,0,0,0
내츄럴엔도텍,168330,2017,0,0.0,0,0,0
내츄럴엔도텍,168330,2018,0,0.0,0,0,0
내츄럴엔도텍,168330,2019,0,0.0,0,0,0
내츄럴엔도텍,168330,2020,11,1.639838934,0,0,0
현대공업,170030,2013,2,0.269083232,0,0,0
현대공업,170030,2014,0,0.0,0,0,0
현대공업,170030,2015,2,0.266197085,0,0,0
현대공업,170030,2016,2,0.251993299,0,0,0
현대공업,170030,2017,0,0.0,0,0,0
현대공업,170030,2018,3,0.226467237,0,0,0
현대공업,170030,2019,0,0.0,0,0,0
현대공업,170030,2020,2,0.415448397,0,0,0
파이오링크,170790,2013,0,0.0,0,0,0
파이오링크,170790,2014,1,0.250668347,0,0,0
파이오링크,170790,2015,0,0.0,0,0,0
파이오링크,170790,2016,1,0.22993885,0,0,0
파이오링크,170790,2017,0,0.0,0,0,0
파이오링크,170790,2018,4,0.426185876,0,0,0
파이오링크,170790,2019,0,0.0,0,0,0
파이오링크,170790,2020,1,0.209416509,0,0,0
엘티씨,170920,2014,2,0.405711651,0,0,0
엘티씨,170920,2015,4,0.608037025,0,0,0
엘티씨,170920,2016,0,0.0,0,0,0
엘티씨,170920,2017,0,0.0,0,0,0
엘티씨,170920,2018,0,0.0,0,0,0
엘티씨,170920,2019,0,0.0,0,0,0
엘티씨,170920,2020,7,0.519805074,0,0,0
램테크놀러지,171010,2013,0,0.0,0,0,0
램테크놀러지,171010,2014,0,0.0,0,0,0
램테크놀러지,171010,2015,6,1.361461133,0,0,0
램테크놀러지,171010,2016,0,0.0,0,0,0
램테크놀러지,171010,2017,0,0.0,0,0,0
램테크놀러지,171010,2018,0,0.0,0,0,0
램테크놀러지,171010,2019,0,0.0,0,0,0
램테크놀러지,171010,2020,14,1.201972157,0,0,0
선익시스템,171090,2017,2,0.702669263,0,0,0
선익시스템,171090,2018,1,0.247030228,0,0,0
선익시스템,171090,2019,0,0.0,0,0,0
선익시스템,171090,2020,0,0.0,0,0,0
라이온켐텍,171120,2013,2,0.474810392,0,0,0
라이온켐텍,171120,2014,1,0.23238413,0,0,0
라이온켐텍,171120,2015,11,0.918510199,0,0,0
라이온켐텍,171120,2016,0,0.0,0,0,0
라이온켐텍,171120,2017,0,0.0,0,0,0
라이온켐텍,171120,2018,0,0.0,0,0,0
라이온켐텍,171120,2019,0,0.0,0,0,0
라이온켐텍,171120,2020,0,0.0,0,0,0
오파스넷,173130,2019,0,0.0,0,0,0
오파스넷,173130,2020,0,0.0,0,0,0
에프엔씨엔터테인먼트,173940,2015,6,0.983181536,0,0,0
에프엔씨엔터테인먼트,173940,2016,0,0.0,0,0,0
에프엔씨엔터테인먼트,173940,2017,0,0.0,0,0,0
에프엔씨엔터테인먼트,173940,2018,1,0.309677899,0,0,0
에프엔씨엔터테인먼트,173940,2019,0,0.0,0,0,0
에프엔씨엔터테인먼트,173940,2020,3,0.304207921,0,0,0
장원테크,174880,2016,3,0.516693473,0,0,0
장원테크,174880,2017,3,0.735062912,0,0,0
장원테크,174880,2018,1,0.24123615,0,0,0
장원테크,174880,2019,3,0.229891181,0,0,0
장원테크,174880,2020,6,0.903947294,0,0,0
앱클론,174900,2018,0,0.0,0,0,0
앱클론,174900,2019,0,0.0,0,0,0
앱클론,174900,2020,1,0.296076775,0,0,0
인포마크,175140,2016,2,0.244378895,0,0,0
인포마크,175140,2017,0,0.0,0,0,0
인포마크,175140,2018,0,0.0,0,0,0
인포마크,175140,2019,0,0.0,0,0,0
인포마크,175140,2020,0,0.0,0,0,0
아이큐어,175250,2019,0,0.0,0,0,0
아이큐어,175250,2020,1,0.2338835,0,0,0
미래오토스,176440,2017,0,0.0,0,0,0
미래오토스,176440,2018,0,0.0,0,0,0
미래오토스,176440,2019,0,0.0,0,0,0
미래오토스,176440,2020,0,0.0,0,0,0
베셀,177350,2016,7,0.946367025,0,0,0
베셀,177350,2017,0,0.0,0,0,0
베셀,177350,2018,0,0.0,0,0,0
베셀,177350,2019,0,0.0,0,0,0
베셀,177350,2020,0,0.0,0,0,0
파버나인,177830,2014,0,0.0,0,0,0
파버나인,177830,2015,8,0.818380594,0,0,0
파버나인,177830,2016,0,0.0,0,0,0
파버나인,177830,2017,1,0.31856522,0,0,0
파버나인,177830,2018,0,0.0,0,0,0
파버나인,177830,2019,0,0.0,0,0,0
파버나인,177830,2020,0,0.0,0,0,0
서진시스템,178320,2018,5,0.727691352,0,0,0
서진시스템,178320,2019,0,0.0,0,0,0
서진시스템,178320,2020,0,0.0,0,0,0
유테크,178780,2016,8,0.197492257,0,0,0
유테크,178780,2017,0,0.0,0,0,0
유테크,178780,2018,0,0.0,0,0,0
유테크,178780,2019,2,0.529659986,0,0,0
유테크,178780,2020,11,1.776919216,0,0,0
엠아이텍,179290,2018,0,0.0,0,0,0
엠아이텍,179290,2019,0,0.0,0,0,0
엠아이텍,179290,2020,2,0.277085453,0,0,0
유티아이,179900,2018,0,0.0,0,0,0
유티아이,179900,2019,0,0.0,0,0,0
유티아이,179900,2020,3,0.461684763,0,0,0
디엑스앤브이엑스,180400,2016,0,0.0,0,0,0
디엑스앤브이엑스,180400,2017,0,0.0,0,0,0
디엑스앤브이엑스,180400,2018,0,0.0,0,0,0
디엑스앤브이엑스,180400,2019,0,0.0,0,0,0
이즈미디어,181340,2018,0,0.0,0,0,0
이즈미디어,181340,2019,0,0.0,0,0,0
이즈미디어,181340,2020,0,0.0,0,0,0
큐브엔터테인먼트,182360,2016,0,0.0,0,0,0
큐브엔터테인먼트,182360,2017,0,0.0,0,0,0
큐브엔터테인먼트,182360,2018,0,0.0,0,0,0
큐브엔터테인먼트,182360,2019,0,0.0,0,0,0
큐브엔터테인먼트,182360,2020,0,0.0,0,0,0
엔케이맥스,182400,2016,0,0.0,0,0,0
엔케이맥스,182400,2017,0,0.0,0,0,0
엔케이맥스,182400,2018,21,0.242255479,0,0,0
엔케이맥스,182400,2019,0,0.0,0,0,0
엔케이맥스,182400,2020,0,0.0,0,0,0
마이크로로봇,182690,2014,0,0.0,0,0,0
마이크로로봇,182690,2015,0,0.0,0,0,0
마이크로로봇,182690,2016,0,0.0,0,0,0
마이크로로봇,182690,2017,0,0.0,0,0,0
마이크로로봇,182690,2018,0,0.0,0,0,0
마이크로로봇,182690,2019,0,0.0,0,0,0
마이크로로봇,182690,2020,1,0.229920581,0,0,0
코미코,183300,2018,4,0.503606915,0,0,0
코미코,183300,2019,0,0.0,0,0,0
코미코,183300,2020,1,0.240789473,0,0,0
엔지켐생명과학,183490,2018,1,0.205039039,0,0,0
엔지켐생명과학,183490,2019,0,0.0,0,0,0
엔지켐생명과학,183490,2020,0,0.0,0,0,0
에스지에이솔루션즈,184230,2016,0,0.0,0,0,0
에스지에이솔루션즈,184230,2017,0,0.0,0,0,0
에스지에이솔루션즈,184230,2018,0,0.0,0,0,0
에스지에이솔루션즈,184230,2019,0,0.0,0,0,0
에스지에이솔루션즈,184230,2020,0,0.0,0,0,0
아이진,185490,2016,0,0.0,0,0,0
아이진,185490,2017,0,0.0,0,0,0
아이진,185490,2018,1,0.274600774,0,0,0
아이진,185490,2019,4,0.25317803,0,0,0
아이진,185490,2020,1,0.251186192,0,0,0
그린플러스,186230,2019,0,0.0,0,0,0
그린플러스,186230,2020,2,0.232977375,0,0,0
디티앤씨,187220,2014,2,0.380477875,0,0,0
디티앤씨,187220,2015,1,0.183433667,0,0,0
디티앤씨,187220,2016,0,0.0,0,0,0
디티앤씨,187220,2017,0,0.0,0,0,0
디티앤씨,187220,2018,1,0.216549665,0,0,0
디티앤씨,187220,2019,0,0.0,0,0,0
디티앤씨,187220,2020,0,0.0,0,0,0
신화콘텍,187270,2015,0,0.0,0,0,0
신화콘텍,187270,2016,0,0.0,0,0,0
신화콘텍,187270,2017,0,0.0,0,0,0
신화콘텍,187270,2018,0,0.0,0,0,0
신화콘텍,187270,2019,0,0.0,0,0,0
신화콘텍,187270,2020,0,0.0,0,0,0
제노포커스,187420,2016,2,0.266994476,0,0,0
제노포커스,187420,2017,0,0.0,0,0,0
제노포커스,187420,2018,1,0.258136719,0,0,0
제노포커스,187420,2019,0,0.0,0,0,0
제노포커스,187420,2020,0,0.0,0,0,0
나노,187790,2016,0,0.0,0,0,0
나노,187790,2017,0,0.0,0,0,0
나노,187790,2018,0,0.0,0,0,0
나노,187790,2019,0,0.0,0,0,0
나노,187790,2020,0,0.0,0,0,0
디바이스이엔지,187870,2017,0,0.0,0,0,0
디바이스이엔지,187870,2018,0,0.0,0,0,0
디바이스이엔지,187870,2019,0,0.0,0,0,0
디바이스이엔지,187870,2020,3,0.628810689,0,0,0
인텔리안테크놀로지스,189300,2016,0,0.0,0,0,0
인텔리안테크놀로지스,189300,2017,0,0.0,0,0,0
인텔리안테크놀로지스,189300,2018,1,0.583666503,0,0,0
인텔리안테크놀로지스,189300,2019,7,1.718009412,0,0,0
인텔리안테크놀로지스,189300,2020,1,0.539394319,0,0,0
포시에스,189690,2016,0,0.0,0,0,0
포시에스,189690,2017,0,0.0,0,0,0
포시에스,189690,2018,1,0.195932344,0,0,0
포시에스,189690,2019,0,0.0,0,0,0
포시에스,189690,2020,4,0.817484379,0,0,0
서전기전,189860,2015,0,0.0,0,0,0
서전기전,189860,2016,0,0.0,0,0,0
서전기전,189860,2017,0,0.0,0,0,0
서전기전,189860,2018,4,0.504648268,0,0,0
서전기전,189860,2019,0,0.0,0,0,0
서전기전,189860,2020,4,0.727696493,0,0,0
흥국에프엔비,189980,2016,0,0.0,0,0,0
흥국에프엔비,189980,2017,0,0.0,0,0,0
흥국에프엔비,189980,2018,0,0.0,0,0,0
흥국에프엔비,189980,2019,1,0.222061634,0,0,0
흥국에프엔비,189980,2020,0,0.0,0,0,0
나무가,190510,2016,0,0.0,0,0,0
나무가,190510,2017,0,0.0,0,0,0
나무가,190510,2018,0,0.0,0,0,0
나무가,190510,2019,1,0.333364129,0,0,0
나무가,190510,2020,0,0.0,0,0,0
육일씨엔에쓰,191410,2016,0,0.0,0,0,0
육일씨엔에쓰,191410,2017,1,0.297580063,0,0,0
육일씨엔에쓰,191410,2018,1,0.285330057,0,0,0
육일씨엔에쓰,191410,2019,0,0.0,0,0,0
육일씨엔에쓰,191410,2020,0,0.0,0,0,0
테고사이언스,191420,2015,1,0.469036639,0,0,0
테고사이언스,191420,2016,0,0.0,0,0,0
테고사이언스,191420,2017,0,0.0,0,0,0
테고사이언스,191420,2018,0,0.0,0,0,0
테고사이언스,191420,2019,7,1.7827425,0,0,0
테고사이언스,191420,2020,0,0.0,0,0,0
더블유게임즈,192080,2016,0,0.0,0,0,0
더블유게임즈,192080,2017,2,0.197499782,0,0,0
케이사인,192250,2015,0,0.0,0,0,0
케이사인,192250,2016,0,0.0,0,0,0
케이사인,192250,2017,0,0.0,0,0,0
케이사인,192250,2018,0,0.0,0,0,0
케이사인,192250,2019,0,0.0,0,0,0
케이사인,192250,2020,0,0.0,0,0,0
윈하이텍,192390,2015,3,0.692284048,0,0,0
윈하이텍,192390,2016,2,1.378354669,0,0,0
윈하이텍,192390,2017,4,2.053736329,0,0,0
윈하이텍,192390,2018,0,0.0,0,0,0
윈하이텍,192390,2019,3,1.066070348,0,0,0
윈하이텍,192390,2020,0,0.0,0,0,0
더에이치큐,192410,2014,0,0.0,0,0,0
더에이치큐,192410,2015,0,0.0,0,0,0
더에이치큐,192410,2016,0,0.0,0,0,0
더에이치큐,192410,2017,0,0.0,0,0,0
더에이치큐,192410,2018,0,0.0,0,0,0
더에이치큐,192410,2020,0,0.0,0,0,0
슈피겐코리아,192440,2015,1,0.260787636,0,0,0
슈피겐코리아,192440,2016,2,0.255626202,0,0,0
슈피겐코리아,192440,2017,0,0.0,0,0,0
슈피겐코리아,192440,2018,0,0.0,0,0,0
슈피겐코리아,192440,2019,0,0.0,0,0,0
슈피겐코리아,192440,2020,0,0.0,0,0,0
와이제이엠게임즈,193250,2015,0,0.0,0,0,0
와이제이엠게임즈,193250,2016,0,0.0,0,0,0
와이제이엠게임즈,193250,2017,0,0.0,0,0,0
와이제이엠게임즈,193250,2018,0,0.0,0,0,0
와이제이엠게임즈,193250,2019,1,0.227976784,0,0,0
와이제이엠게임즈,193250,2020,0,0.0,0,0,0
데브시스터즈,194480,2015,1,0.23533693,0,0,0
데브시스터즈,194480,2016,2,0.228455856,0,0,0
데브시스터즈,194480,2017,0,0.0,0,0,0
데브시스터즈,194480,2018,1,0.205426976,0,0,0
데브시스터즈,194480,2019,0,0.0,0,0,0
데브시스터즈,194480,2020,0,0.0,0,0,0
파티게임즈,194510,2015,0,0.0,0,0,0
파티게임즈,194510,2016,0,0.0,0,0,0
파티게임즈,194510,2017,0,0.0,0,0,1
파티게임즈,194510,2018,471,4.252717495,0,1,0
우성아이비,194610,2016,0,0.0,0,1,0
우성아이비,194610,2017,42,3.486413777,1,0,0
노바렉스,194700,2019,0,0.0,0,0,0
노바렉스,194700,2020,0,0.0,0,0,0
마니커에프앤지,195500,2020,0,0.0,0,0,0
에이비프로바이오,195990,2015,0,0.0,0,0,0
에이비프로바이오,195990,2016,0,0.0,0,0,0
에이비프로바이오,195990,2017,0,0.0,0,0,0
에이비프로바이오,195990,2018,0,0.0,0,0,0
에이비프로바이오,195990,2019,2,0.197012156,0,0,0
에이비프로바이오,195990,2020,2,0.392986,0,0,0
알테오젠,196170,2015,1,0.238996908,0,0,0
알테오젠,196170,2016,1,0.237846434,0,0,0
알테오젠,196170,2017,0,0.0,0,0,0
알테오젠,196170,2018,2,0.463193953,0,0,0
알테오젠,196170,2019,0,0.0,0,0,0
알테오젠,196170,2020,3,0.578622103,0,0,0
애니젠,196300,2017,0,0.0,0,0,0
애니젠,196300,2018,0,0.0,0,0,0
애니젠,196300,2019,1,0.257725358,0,0,0
애니젠,196300,2020,0,0.0,0,0,0
코아시아옵틱스,196450,2015,0,0.0,0,0,0
코아시아옵틱스,196450,2016,0,0.0,0,0,0
코아시아옵틱스,196450,2017,0,0.0,0,0,0
코아시아옵틱스,196450,2018,0,0.0,0,0,0
코아시아옵틱스,196450,2019,0,0.0,0,0,0
코아시아옵틱스,196450,2020,0,0.0,0,0,0
디에이테크놀로지,196490,2014,0,0.0,0,0,0
디에이테크놀로지,196490,2015,1,0.29808563,0,0,0
디에이테크놀로지,196490,2016,2,0.284757495,0,0,0
